"","name","person","place"
"1133","Thomas ",0.5,0.5
"1134","Thou ",0.661290322580645,0.338709677419355
"1135","Thoumamas ",0.892156862745098,0.107843137254902
"1136","Thrace ",0.119970193740686,0.880029806259314
"1137","Thracian ",0.423664122137405,0.576335877862595
"1138","Thracias ",0.696078431372549,0.303921568627451
"1139","Thrakesian ",0.303921568627451,0.696078431372549
"1140","Thrakesians ",0.28021978021978,0.71978021978022
"1141","Thursday ",0.82258064516129,0.17741935483871
"1142","Tiberius ",0.87914691943128,0.12085308056872
"1143","Tigris ",0.0945945945945946,0.905405405405405
"1144","Timothy ",0.75830258302583,0.24169741697417
"1145","Tiridates ",0.338709677419355,0.661290322580645
"1146","Tissos ",0.338709677419355,0.661290322580645
"1147","Titus ",0.338709677419355,0.661290322580645
"1148","Tomas ",0.205882352941176,0.794117647058824
"1149","Tomis ",0.17741935483871,0.82258064516129
"1150","Torch ",0.5,0.5
"1151","Totila ",0.82258064516129,0.17741935483871
"1152","Trasamoundos ",0.598039215686274,0.401960784313726
"1153","Treasury ",0.82258064516129,0.17741935483871
"1154","Trebizond ",0.338709677419355,0.661290322580645
"1155","Triarios ",0.661290322580645,0.338709677419355
"1156","Tribunal ",0.21830985915493,0.78169014084507
"1157","Triconch ",0.338709677419355,0.661290322580645
"1158","Trinity ",0.22972972972973,0.77027027027027
"1159","Triphyllioi ",0.661290322580645,0.338709677419355
"1160","Tripolis ",0.107843137254902,0.892156862745098
"1161","Trishagion ",0.0774647887323944,0.922535211267606
"1162","Troy ",0.82258064516129,0.17741935483871
"1163","Truth ",0.661290322580645,0.338709677419355
"1164","Tuesday ",0.794117647058824,0.205882352941176
"1165","Turkey ",0.17741935483871,0.82258064516129
"1166","Turks ",0.435064935064935,0.564935064935065
"1167","Tyana ",0.359154929577465,0.640845070422535
"1168","Tyche ",0.338709677419355,0.661290322580645
"1169","Tyre ",0.0604395604395604,0.93956043956044
"1170","Tyrian ",0.5,0.5
"1171","Tzathios ",0.892156862745098,0.107843137254902
"1172","Tzatzon ",0.5,0.5
"1173","Tzigatos ",0.661290322580645,0.338709677419355
"1174","Tzitas ",0.696078431372549,0.303921568627451
"1175","Tzoukanisterin ",0.661290322580645,0.338709677419355
"1176","Tzoumas ",0.82258064516129,0.17741935483871
"1177","Tzouroulon ",0.17741935483871,0.82258064516129
"1178","Urbicius ",0.5,0.5
"1179","Valamer ",0.82258064516129,0.17741935483871
"1180","Valas ",0.794117647058824,0.205882352941176
"1181","Valens ",0.679028132992327,0.320971867007673
"1182","Valentinian ",0.817220543806647,0.182779456193353
"1183","Vandal ",0.13963963963964,0.86036036036036
"1184","Vandals ",0.29539641943734,0.70460358056266
"1185","Vararanes ",0.82258064516129,0.17741935483871
"1186","Varna ",0.205882352941176,0.794117647058824
"1187","Varonianus ",0.82258064516129,0.17741935483871
"1188","Verina ",0.335164835164835,0.664835164835165
"1189","Veronica ",0.17741935483871,0.82258064516129
"1190","Versinikia ",0.17741935483871,0.82258064516129
"1191","Vespasian ",0.661290322580645,0.338709677419355
"1192","Veterius ",0.661290322580645,0.338709677419355
"1193","Vigilius ",0.794117647058824,0.205882352941176
"1194","Vikarios ",0.696078431372549,0.303921568627451
"1195","Viminakion ",0.17741935483871,0.82258064516129
"1196","Vincomalus ",0.5,0.5
"1197","Virgin ",0.338709677419355,0.661290322580645
"1198","Vitalian ",0.64218009478673,0.35781990521327
"1199","Vittius ",0.5,0.5
"1200","Vitus ",0.82258064516129,0.17741935483871
"1201","Wall ",0.17741935483871,0.82258064516129
"1202","West ",0.201986754966887,0.798013245033113
"1203","White ",0.661290322580645,0.338709677419355
"1204","Xenaias ",0.401960784313726,0.598039215686274
"1205","Xerolophos ",0.147887323943662,0.852112676056338
"1206","Xylinites ",0.661290322580645,0.338709677419355
"1207","Zabas ",0.17741935483871,0.82258064516129
"1208","Zacharias ",0.5,0.5
"1209","Zamasphes ",0.82258064516129,0.17741935483871
"1210","Zardapa ",0.5,0.5
"1211","Zekike ",0.5,0.5
"1212","Zemarchos ",0.661290322580645,0.338709677419355
"1213","Zeno ",0.715264187866927,0.284735812133072
"1214","Zenobios ",0.5,0.5
"1215","Zerboule ",0.17741935483871,0.82258064516129
"1216","Zeugma ",0.338709677419355,0.661290322580645
"1217","Zeuxippos ",0.17032967032967,0.82967032967033
"1218","Ziebel ",0.5,0.5
"1219","Zigchia ",0.338709677419355,0.661290322580645
"1220","Zilgbi ",0.78169014084507,0.21830985915493
"1221","Zouber ",0.5,0.5
